-0.006,-0.006,0.007,-0.012,-0.009,0.018,624697648.000
-0.009,-0.005,0.010,0.010,0.012,0.036,624697747.000
-0.011,-0.004,0.012,0.003,0.033,0.027,624697848.000
-0.009,-0.005,0.010,0.023,0.036,0.009,624697947.000
-0.006,-0.007,0.005,-0.012,0.007,-0.010,624698048.000
-0.009,-0.008,0.007,-0.006,0.028,-0.001,624698148.000
-0.007,-0.006,0.007,0.002,0.015,0.018,624698247.000
-0.009,-0.008,0.007,-0.006,0.028,-0.028,624698347.000
-0.004,-0.005,0.005,0.011,0.018,0.037,624698448.000
-0.009,-0.003,-0.002,0.039,0.019,-0.010,624698548.000
-0.009,-0.005,0.010,0.009,0.012,0.009,624698648.000
-0.009,-0.005,0.005,0.023,0.020,0.009,624698747.000
-0.013,-0.005,0.010,-0.005,0.061,0.008,624698847.000
-0.009,-0.005,0.010,0.023,0.036,0.037,624698947.000
-0.006,-0.004,0.007,0.004,-0.009,0.027,624699047.000
-0.007,-0.007,0.010,0.016,0.023,0.018,624699148.000
-0.009,-0.005,0.007,-0.004,0.052,0.036,624699248.000
-0.011,-0.012,0.017,-0.043,0.049,0.027,624699348.000
-0.011,-0.007,0.010,-0.012,0.049,0.018,624699447.000
-0.009,-0.005,0.007,0.009,0.028,0.009,624699548.000
-0.009,-0.005,0.005,0.023,0.020,0.009,624699647.000
-0.009,-0.008,0.007,-0.006,0.028,-0.001,624699747.000
-0.004,-0.008,0.007,-0.005,0.002,-0.000,624699848.000
-0.007,-0.007,0.002,0.016,0.023,0.018,624699948.000
-0.006,-0.009,0.002,-0.013,-0.002,0.009,624700048.000
-0.009,-0.003,0.007,0.039,0.004,0.018,624700148.000
-0.009,-0.005,0.002,0.024,0.035,0.009,624700247.000
-0.009,-0.005,0.010,-0.005,0.036,0.009,624700348.000
-0.004,-0.008,0.010,0.022,-0.013,0.000,624700448.000
-0.004,-0.005,0.005,0.024,-0.006,0.009,624700547.000
-0.009,-0.005,0.007,0.009,0.028,0.009,624700648.000
-0.007,-0.009,0.012,0.001,0.007,0.037,624700747.000
-0.007,-0.006,0.010,-0.026,-0.001,0.018,624700847.000
-0.004,0.003,0.010,0.055,-0.014,0.009,624700947.000
-0.002,-0.009,0.005,0.002,-0.019,0.009,624701048.000
-0.011,-0.007,-0.000,0.002,0.040,0.018,624701147.000
-0.006,-0.004,0.005,0.031,0.007,-0.000,624701247.000
-0.009,-0.005,0.010,0.023,0.036,0.009,624701347.000
-0.006,-0.012,0.002,-0.028,-0.002,-0.000,624701448.000
-0.004,-0.008,0.007,0.009,0.027,0.028,624701547.000
-0.004,-0.005,0.002,0.010,-0.014,0.009,624701647.000
-0.009,-0.005,0.005,-0.004,0.019,0.008,624701747.000
-0.007,-0.001,0.010,0.019,0.023,0.036,624701847.000
-0.006,-0.004,0.005,0.031,0.007,-0.000,624701947.000
-0.009,-0.008,0.002,-0.005,0.011,-0.001,624702048.000
-0.009,-0.003,0.002,0.025,0.011,0.018,624702148.000
-0.007,-0.004,0.007,0.045,0.015,0.028,624702248.000
-0.007,-0.006,0.010,-0.012,0.023,0.018,624702347.000
-0.006,-0.004,0.007,0.031,-0.009,0.027,624702448.000
-0.007,-0.006,0.007,0.002,0.015,0.018,624702548.000
-0.004,-0.005,0.002,0.010,-0.014,0.009,624702647.000
-0.011,-0.007,0.010,0.015,0.049,-0.010,624702747.000
-0.007,-0.006,0.007,0.002,0.015,0.018,624702848.000
-0.009,-0.005,0.010,-0.004,0.036,0.036,624702947.000
-0.007,-0.006,0.010,0.002,-0.001,0.018,624703048.000
-0.007,-0.009,0.005,0.015,0.031,0.009,624703148.000
-0.009,-0.003,0.007,0.025,0.028,0.018,624703248.000
-0.007,-0.004,0.005,-0.024,0.055,0.027,624703348.000
-0.009,-0.005,0.007,-0.115,0.148,0.009,624703448.000
-0.000,-0.000,-0.000,-0.124,0.120,-0.028,624703548.000
-0.003,0.001,0.010,-0.186,0.190,-0.010,624703648.000
-0.001,0.003,0.010,-0.234,0.225,-0.019,624703748.000
-0.003,0.001,0.010,-0.297,0.286,-0.010,624703847.000
0.001,0.004,0.007,-0.336,0.276,-0.028,624703946.000
0.004,0.003,0.005,-0.384,0.303,-0.019,624704047.000
-0.001,0.005,0.007,-0.370,0.361,-0.037,624704148.000
0.003,0.005,0.007,-0.383,0.359,-0.037,624704248.000
0.006,0.004,0.012,-0.419,0.363,-0.055,624704347.000
0.008,0.005,0.007,-0.411,0.382,-0.064,624704447.000
0.006,0.009,0.010,-0.416,0.379,-0.064,624704547.000
0.003,0.008,0.002,-0.410,0.367,-0.083,624704648.000
0.003,0.005,0.007,-0.383,0.359,-0.037,624704748.000
0.001,-0.001,0.010,-0.408,0.332,-0.019,624704847.000
0.004,0.003,0.007,-0.302,0.239,-0.019,624704947.000
0.004,0.000,0.015,-0.290,0.191,-0.028,624705047.000
-0.003,-0.001,0.007,-0.257,0.157,-0.019,624705146.000
-0.005,0.003,0.007,-0.206,0.121,0.008,624705248.000
-0.007,-0.001,0.005,-0.161,0.126,-0.020,624705348.000
-0.007,0.001,0.005,-0.076,0.054,-0.010,624705447.000
-0.009,-0.003,0.005,-0.086,-0.006,-0.011,624705547.000
-0.011,-0.001,0.012,-0.038,-0.065,0.007,624705646.000
-0.010,-0.004,0.007,-0.011,-0.105,0.025,624705746.000
-0.013,-0.005,0.002,0.037,-0.109,0.007,624705848.000
-0.017,0.000,0.005,0.094,-0.148,0.053,624705947.000
-0.017,-0.008,0.010,0.090,-0.203,0.053,624706046.000
-0.017,-0.005,0.012,0.119,-0.243,0.062,624706147.000
-0.019,-0.004,0.010,0.167,-0.287,0.052,624706246.000
-0.016,-0.002,0.002,0.217,-0.373,0.043,624706347.000
-0.023,-0.006,0.010,0.221,-0.334,0.070,624706446.000
-0.021,-0.013,0.007,0.197,-0.403,0.088,624706547.000
-0.023,-0.009,0.010,0.274,-0.454,0.060,624706647.000
-0.027,-0.009,0.007,0.288,-0.437,0.088,624706747.000
-0.025,-0.005,0.010,0.325,-0.490,0.115,624706846.000
-0.027,-0.006,0.020,0.358,-0.516,0.097,624706946.000
-0.024,-0.010,-0.000,0.364,-0.547,0.069,624707046.000
-0.026,-0.006,0.007,0.386,-0.582,0.096,624707147.000
-0.029,-0.015,0.002,0.361,-0.585,0.106,624707246.000
-0.026,-0.014,0.002,0.396,-0.646,0.096,624707347.000
-0.028,-0.002,0.010,0.477,-0.657,0.096,624707446.000
-0.033,-0.010,0.005,0.418,-0.673,0.123,624707547.000
-0.030,-0.009,0.012,0.466,-0.709,0.114,624707646.000
-0.033,-0.010,0.012,0.486,-0.696,0.123,624707746.000
-0.030,-0.009,0.010,0.508,-0.765,0.114,624707847.000
-0.030,-0.011,0.002,0.507,-0.790,0.132,624707946.000
-0.032,-0.013,0.005,0.499,-0.841,0.113,624708047.000
-0.032,-0.012,0.010,0.527,-0.825,0.141,624708147.000
-0.039,-0.011,0.010,0.561,-0.835,0.131,624708246.000
-0.039,-0.014,0.010,0.546,-0.835,0.122,624708346.000
-0.034,-0.014,0.010,0.588,-0.884,0.150,624708446.000
-0.039,-0.011,0.010,0.602,-0.907,0.131,624708546.000
-0.041,-0.015,0.007,0.552,-0.927,0.186,624708646.000
-0.040,-0.010,0.010,0.637,-0.991,0.149,624708747.000
-0.040,-0.015,0.010,0.621,-1.015,0.158,624708846.000
-0.040,-0.012,0.010,0.705,-1.039,0.167,624708947.000
-0.040,-0.010,0.010,0.706,-1.063,0.176,624709047.000
-0.042,-0.011,0.010,0.699,-1.099,0.185,624709146.000
-0.042,-0.011,0.010,0.712,-1.123,0.185,624709246.000
-0.040,-0.015,0.015,0.717,-1.167,0.185,624709347.000
-0.047,-0.011,0.007,0.753,-1.154,0.184,624709447.000
-0.044,-0.020,0.012,0.742,-1.174,0.194,624709548.000
-0.044,-0.012,0.017,0.787,-1.206,0.194,624709648.000
-0.046,-0.011,0.007,0.795,-1.226,0.184,624709747.000
-0.051,-0.014,0.012,0.820,-1.208,0.203,624709847.000
-0.046,-0.016,0.005,0.820,-1.307,0.193,624709947.000
-0.048,-0.017,0.012,0.811,-1.294,0.202,624710048.000
-0.053,-0.018,0.010,0.866,-1.300,0.174,624710147.000
-0.053,-0.015,0.010,0.881,-1.349,0.211,624710248.000
-0.053,-0.015,0.010,0.881,-1.349,0.211,624710347.000
-0.052,-0.015,0.012,0.909,-1.364,0.211,624710447.000
-0.050,-0.019,0.010,0.928,-1.434,0.211,624710548.000
-0.055,-0.016,0.012,0.929,-1.400,0.220,624710647.000
-0.050,-0.019,0.007,0.942,-1.442,0.211,624710747.000
-0.052,-0.020,0.015,0.947,-1.452,0.220,624710847.000
-0.054,-0.016,0.010,0.998,-1.456,0.220,624710948.000
-0.054,-0.019,0.012,0.996,-1.496,0.238,624711048.000
-0.056,-0.020,-0.000,1.002,-1.476,0.192,624711148.000
-0.054,-0.024,0.015,1.021,-1.512,0.248,624711248.000
-0.054,-0.021,0.015,1.036,-1.512,0.229,624711347.000
-0.056,-0.020,0.010,1.085,-1.539,0.248,624711447.000
-0.061,-0.023,0.015,1.083,-1.521,0.238,624711547.000
-0.059,-0.024,0.012,1.103,-1.518,0.248,624711648.000
-0.061,-0.023,0.012,1.124,-1.529,0.238,624711748.000
-0.061,-0.025,0.019,1.136,-1.528,0.257,624711848.000
-0.056,-0.023,0.015,1.180,-1.570,0.239,624711948.000
-0.061,-0.025,0.010,1.192,-1.561,0.257,624712048.000
-0.059,-0.029,0.012,1.183,-1.565,0.258,624712147.000
-0.065,-0.025,0.010,1.219,-1.535,0.257,624712248.000
-0.061,-0.028,0.007,1.274,-1.568,0.249,624712348.000
-0.058,-0.029,0.005,1.267,-1.565,0.258,624712448.000
-0.059,-0.029,0.010,1.280,-1.573,0.258,624712548.000
-0.063,-0.027,0.012,1.350,-1.563,0.295,624712647.000
-0.059,-0.032,0.005,1.335,-1.565,0.277,624712748.000
-0.061,-0.031,0.012,1.397,-1.551,0.296,624712847.000
-0.059,-0.029,0.012,1.404,-1.563,0.287,624712947.000
-0.061,-0.033,0.015,1.395,-1.591,0.259,624713048.000
-0.063,-0.027,0.010,1.502,-1.570,0.269,624713147.000
-0.063,-0.032,0.015,1.485,-1.577,0.278,624713247.000
-0.061,-0.038,0.015,1.461,-1.566,0.297,624713348.000
-0.065,-0.036,0.017,1.531,-1.556,0.306,624713447.000
-0.061,-0.036,0.007,1.546,-1.590,0.307,624713547.000
-0.065,-0.039,0.012,1.585,-1.547,0.298,624713648.000
-0.061,-0.038,0.010,1.600,-1.629,0.298,624713747.000
-0.065,-0.041,0.012,1.598,-1.595,0.316,624713848.000
-0.061,-0.041,0.008,1.640,-1.613,0.289,624713947.000
-0.065,-0.041,0.012,1.667,-1.619,0.316,624714047.000
-0.063,-0.042,0.012,1.701,-1.656,0.326,624714148.000
-0.065,-0.041,0.007,1.750,-1.683,0.316,624714248.000
-0.069,-0.044,0.008,1.775,-1.682,0.307,624714347.000
-0.067,-0.045,0.010,1.782,-1.686,0.344,624714447.000
-0.067,-0.042,0.008,1.825,-1.767,0.325,624714548.000
-0.069,-0.046,0.012,1.801,-1.786,0.325,624714647.000
-0.069,-0.046,0.015,1.884,-1.801,0.353,624714748.000
-0.071,-0.047,0.012,1.890,-1.845,0.362,624714848.000
-0.067,-0.050,0.012,1.903,-1.870,0.353,624714948.000
-0.071,-0.047,0.010,1.973,-1.926,0.362,624715047.000
-0.069,-0.049,0.005,2.008,-1.930,0.372,624715147.000
-0.075,-0.050,0.007,1.985,-1.932,0.380,624715248.000
-0.075,-0.047,0.007,2.028,-1.981,0.389,624715348.000
-0.077,-0.049,0.012,2.061,-1.975,0.371,624715448.000
-0.075,-0.053,0.007,2.094,-2.053,0.398,624715547.000
-0.081,-0.049,0.010,2.130,-2.054,0.398,624715647.000
-0.081,-0.054,0.012,2.155,-2.118,0.407,624715747.000
-0.081,-0.051,0.012,2.170,-2.167,0.416,624715847.000
-0.081,-0.049,0.010,2.199,-2.175,0.397,624715948.000
-0.083,-0.053,0.010,2.203,-2.210,0.397,624716048.000
-0.081,-0.054,0.010,2.224,-2.272,0.434,624716148.000
-0.085,-0.054,0.010,2.251,-2.294,0.461,624716247.000
-0.087,-0.052,0.012,2.286,-2.346,0.451,624716347.000
-0.085,-0.056,0.015,2.277,-2.350,0.452,624716447.000
-0.091,-0.055,0.010,2.311,-2.377,0.442,624716547.000
-0.093,-0.054,0.010,2.346,-2.412,0.460,624716648.000
-0.093,-0.056,0.012,2.372,-2.452,0.450,624716747.000
-0.095,-0.052,0.012,2.395,-2.488,0.477,624716847.000
-0.097,-0.054,0.010,2.401,-2.532,0.486,624716948.000
-0.095,-0.052,0.010,2.437,-2.593,0.477,624717048.000
-0.093,-0.054,0.010,2.443,-2.630,0.486,624717147.000
-0.097,-0.054,0.012,2.498,-2.668,0.486,624717247.000
-0.099,-0.057,0.012,2.447,-2.704,0.485,624717348.000
-0.096,-0.053,0.010,2.539,-2.773,0.485,624717448.000
-0.096,-0.053,0.015,2.539,-2.805,0.513,624717547.000
-0.098,-0.055,0.012,2.559,-2.873,0.521,624717647.000
-0.103,-0.060,0.015,2.555,-2.863,0.503,624717748.000
-0.103,-0.052,0.020,2.656,-2.943,0.530,624717848.000
-0.102,-0.055,0.015,2.627,-2.984,0.521,624717947.000
-0.107,-0.057,0.020,2.652,-3.014,0.539,624718047.000
-0.111,-0.055,0.015,2.695,-3.054,0.547,624718147.000
-0.109,-0.064,0.015,2.656,-3.091,0.529,624718248.000
-0.113,-0.056,0.010,2.701,-3.130,0.555,624718348.000
-0.113,-0.058,0.010,2.714,-3.179,0.546,624718448.000
-0.110,-0.057,0.010,2.735,-3.215,0.537,624718548.000
-0.113,-0.061,0.022,2.753,-3.258,0.564,624718648.000
-0.119,-0.057,0.010,2.803,-3.285,0.563,624718747.000
-0.116,-0.056,0.012,2.811,-3.362,0.581,624718847.000
-0.119,-0.057,0.017,2.830,-3.381,0.591,624718948.000
-0.123,-0.057,0.017,2.857,-3.404,0.590,624719047.000
-0.120,-0.061,0.012,2.863,-3.482,0.590,624719147.000
-0.120,-0.058,0.010,2.892,-3.490,0.599,624719248.000
-0.118,-0.054,0.007,2.929,-3.559,0.599,624719347.000
-0.124,-0.056,0.010,2.948,-3.585,0.607,624719448.000
-0.127,-0.057,0.017,2.940,-3.572,0.616,624719548.000
-0.127,-0.059,0.015,2.966,-3.628,0.607,624719647.000
-0.131,-0.057,0.022,2.980,-3.651,0.616,624719747.000
-0.129,-0.061,0.017,2.972,-3.704,0.616,624719848.000
-0.131,-0.057,0.014,3.008,-3.700,0.615,624719948.000
-0.128,-0.058,0.012,3.043,-3.769,0.625,624720047.000
-0.130,-0.057,0.014,3.009,-3.797,0.670,624720147.000
-0.135,-0.059,0.012,3.062,-3.827,0.633,624720248.000
-0.130,-0.057,0.017,3.077,-3.885,0.642,624720347.000
-0.134,-0.059,0.009,3.076,-3.884,0.660,624720447.000
-0.134,-0.064,0.012,3.045,-3.949,0.641,624720548.000
-0.136,-0.055,0.012,3.153,-3.984,0.659,624720647.000
-0.136,-0.060,0.009,3.137,-4.040,0.641,624720747.000
-0.138,-0.056,0.017,3.173,-4.051,0.668,624720847.000
-0.138,-0.062,0.012,3.184,-4.092,0.677,624720948.000
-0.140,-0.063,0.012,3.176,-4.128,0.686,624721048.000
-0.140,-0.063,0.014,3.218,-4.167,0.686,624721148.000
-0.138,-0.059,0.017,3.240,-4.244,0.686,624721247.000
-0.144,-0.065,0.017,3.229,-4.255,0.703,624721348.000
-0.149,-0.063,0.014,3.272,-4.261,0.712,624721447.000
-0.146,-0.061,0.017,3.294,-4.314,0.730,624721548.000
-0.144,-0.055,0.014,3.345,-4.384,0.712,624721647.000
-0.153,-0.063,0.009,3.286,-4.374,0.738,624721748.000
-0.150,-0.064,0.017,3.333,-4.434,0.720,624721848.000
-0.152,-0.060,0.014,3.355,-4.502,0.719,624721947.000
-0.152,-0.060,0.009,3.369,-4.543,0.719,624722047.000
-0.156,-0.060,0.019,3.396,-4.581,0.774,624722147.000
-0.154,-0.064,0.014,3.388,-4.634,0.746,624722248.000
-0.156,-0.062,0.014,3.437,-4.646,0.764,624722348.000
-0.154,-0.064,0.012,3.443,-4.764,0.773,624722448.000
-0.160,-0.062,0.014,3.477,-4.741,0.763,624722548.000
-0.162,-0.061,0.017,3.485,-4.793,0.781,624722647.000
-0.162,-0.061,0.019,3.512,-4.808,0.781,624722747.000
-0.162,-0.064,0.016,3.511,-4.865,0.799,624722847.000
-0.160,-0.060,0.019,3.561,-4.942,0.799,624722947.000
-0.162,-0.061,0.009,3.568,-4.938,0.781,624723048.000
-0.164,-0.062,0.019,3.573,-4.965,0.790,624723147.000
-0.170,-0.061,0.014,3.608,-4.992,0.807,624723247.000
-0.168,-0.060,0.014,3.602,-5.029,0.798,624723348.000
-0.170,-0.063,0.019,3.620,-5.072,0.825,624723448.000
-0.170,-0.058,0.019,3.650,-5.120,0.815,624723548.000
-0.176,-0.062,0.019,3.640,-5.155,0.814,624723647.000
-0.176,-0.060,0.011,3.670,-5.179,0.823,624723748.000
-0.174,-0.063,0.009,3.675,-5.224,0.824,624723847.000
-0.176,-0.062,0.016,3.683,-5.260,0.869,624723947.000
-0.176,-0.067,0.014,3.693,-5.316,0.851,624724048.000
-0.180,-0.062,0.011,3.737,-5.347,0.841,624724147.000
-0.180,-0.065,0.011,3.736,-5.371,0.859,624724248.000
-0.178,-0.061,0.016,3.745,-5.440,0.859,624724347.000
-0.178,-0.058,0.019,3.801,-5.480,0.868,624724447.000
-0.180,-0.064,0.011,3.791,-5.516,0.858,624724548.000
-0.184,-0.062,0.014,3.792,-5.531,0.867,624724648.000
-0.184,-0.062,0.014,3.792,-5.580,0.866,624724748.000
-0.184,-0.059,0.021,3.848,-5.651,0.903,624724848.000
-0.190,-0.063,0.016,3.838,-5.654,0.902,624724948.000
-0.188,-0.064,0.019,3.845,-5.707,0.911,624725047.000
-0.188,-0.062,0.016,3.901,-5.763,0.893,624725147.000
-0.190,-0.063,0.016,3.893,-5.799,0.902,624725247.000
-0.187,-0.056,0.016,3.946,-5.836,0.911,624725347.000
-0.190,-0.060,0.019,3.936,-5.863,0.938,624725447.000
-0.190,-0.060,0.019,3.977,-5.887,0.911,624725548.000
-0.192,-0.061,0.016,3.956,-5.931,0.947,624725647.000
-0.196,-0.061,0.024,3.983,-5.953,0.946,624725747.000
-0.196,-0.061,0.019,4.011,-6.018,0.946,624725848.000
-0.200,-0.061,0.018,3.997,-6.017,0.973,624725948.000
-0.200,-0.061,0.019,4.024,-6.065,0.945,624726047.000
