0.047,-0.053,-0.116,1.415,1.647,0.347,521202288.000
0.047,-0.056,-0.113,1.427,1.631,0.338,521202390.000
0.047,-0.059,-0.111,1.412,1.615,0.356,521202488.000
0.049,-0.055,-0.113,1.422,1.642,0.357,521202588.000
0.045,-0.052,-0.111,1.464,1.652,0.366,521202688.000
0.045,-0.057,-0.113,1.392,1.643,0.347,521202789.000
0.045,-0.055,-0.113,1.449,1.619,0.356,521202889.000
0.045,-0.057,-0.116,1.392,1.659,0.347,521202988.000
0.045,-0.055,-0.118,1.408,1.627,0.356,521203089.000
0.047,-0.051,-0.108,1.458,1.647,0.357,521203189.000
0.045,-0.060,-0.121,1.364,1.667,0.338,521203289.000
0.045,-0.055,-0.116,1.435,1.659,0.356,521203389.000
0.045,-0.055,-0.111,1.420,1.652,0.329,521203488.000
0.045,-0.060,-0.116,1.391,1.684,0.338,521203588.000
0.043,-0.059,-0.108,1.384,1.673,0.356,521203688.000
0.047,-0.051,-0.113,1.430,1.631,0.356,521203789.000
0.043,-0.056,-0.113,1.413,1.680,0.338,521203889.000
0.047,-0.056,-0.116,1.414,1.622,0.338,521203988.000
0.045,-0.055,-0.116,1.407,1.659,0.356,521204088.000
0.049,-0.055,-0.116,1.408,1.634,0.357,521204189.000
0.047,-0.061,-0.118,1.384,1.638,0.347,521204289.000
0.045,-0.057,-0.116,1.392,1.659,0.347,521204388.000
0.047,-0.053,-0.113,1.443,1.631,0.347,521204488.000
0.049,-0.055,-0.108,1.435,1.635,0.357,521204588.000
0.045,-0.057,-0.113,1.406,1.668,0.347,521204689.000
0.043,-0.054,-0.116,1.442,1.672,0.347,521204788.000
0.047,-0.056,-0.116,1.414,1.622,0.338,521204888.000
0.051,-0.059,-0.115,1.413,1.621,0.329,521204989.000
0.047,-0.059,-0.116,1.398,1.622,0.329,521205089.000
0.047,-0.053,-0.118,1.416,1.614,0.375,521205188.000
0.043,-0.056,-0.116,1.399,1.672,0.338,521205289.000
0.045,-0.057,-0.113,1.420,1.644,0.347,521205389.000
0.047,-0.059,-0.118,1.399,1.638,0.329,521205489.000
0.047,-0.056,-0.108,1.427,1.647,0.366,521205588.000
0.043,-0.053,-0.108,1.428,1.648,0.374,521205688.000
0.045,-0.055,-0.113,1.435,1.644,0.356,521205789.000
0.043,-0.053,-0.113,1.429,1.680,0.375,521205889.000
0.045,-0.060,-0.116,1.391,1.635,0.338,521205988.000
0.047,-0.053,-0.116,1.429,1.622,0.347,521206089.000
0.047,-0.051,-0.113,1.444,1.655,0.357,521206189.000
0.043,-0.054,-0.111,1.428,1.665,0.347,521206289.000
0.049,-0.055,-0.116,1.422,1.610,0.357,521206389.000
0.047,-0.053,-0.111,1.429,1.639,0.347,521206489.000
0.041,-0.057,-0.108,1.378,1.661,0.374,521206588.000
0.045,-0.055,-0.111,1.393,1.651,0.356,521206689.000
0.045,-0.055,-0.111,1.379,1.627,0.328,521206789.000
0.045,-0.055,-0.118,1.352,1.626,0.355,521206889.000
0.045,-0.057,-0.116,1.351,1.635,0.346,521206990.000
0.045,-0.052,-0.113,1.367,1.643,0.365,521207090.000
0.045,-0.055,-0.113,1.311,1.667,0.383,521207189.000
0.045,-0.057,-0.116,1.323,1.634,0.346,521207290.000
0.045,-0.052,-0.111,1.339,1.627,0.337,521207389.000
0.045,-0.055,-0.111,1.311,1.651,0.355,521207490.000
0.041,-0.055,-0.116,1.338,1.660,0.355,521207589.000
0.045,-0.052,-0.108,1.339,1.611,0.364,521207690.000
0.043,-0.053,-0.111,1.276,1.639,0.345,521207790.000
0.047,-0.051,-0.113,1.306,1.605,0.355,521207890.000
0.039,-0.048,-0.113,1.334,1.680,0.364,521207989.000
0.047,-0.051,-0.111,1.306,1.589,0.327,521208089.000
0.049,-0.052,-0.111,1.312,1.601,0.337,521208190.000
0.043,-0.051,-0.111,1.291,1.639,0.327,521208290.000
0.043,-0.051,-0.116,1.292,1.622,0.354,521208390.000
0.045,-0.052,-0.116,1.298,1.634,0.337,521208489.000
0.043,-0.051,-0.118,1.306,1.614,0.327,521208589.000
0.043,-0.051,-0.116,1.292,1.622,0.354,521208690.000
0.045,-0.055,-0.118,1.283,1.601,0.327,521208789.000
0.045,-0.049,-0.118,1.286,1.601,0.345,521208890.000
0.045,-0.049,-0.106,1.327,1.643,0.346,521208990.000
0.045,-0.050,-0.111,1.313,1.602,0.318,521209089.000
0.043,-0.051,-0.116,1.305,1.598,0.327,521209189.000
0.045,-0.047,-0.116,1.301,1.585,0.354,521209289.000
0.041,-0.052,-0.123,1.298,1.659,0.336,521209389.000
