0.035,-0.035,-0.096,1.130,1.253,0.238,523257826.000
0.035,-0.032,-0.093,1.131,1.261,0.247,523257926.000
0.037,-0.034,-0.093,1.138,1.272,0.257,523258027.000
0.040,-0.035,-0.103,1.117,1.251,0.210,523258126.000
0.035,-0.038,-0.106,1.088,1.268,0.201,523258226.000
0.037,-0.036,-0.098,1.137,1.280,0.220,523258327.000
0.040,-0.032,-0.103,1.174,1.227,0.247,523258427.000
0.037,-0.034,-0.096,1.138,1.288,0.229,523258526.000
0.033,-0.031,-0.098,1.139,1.306,0.210,523258626.000
0.035,-0.038,-0.098,1.101,1.293,0.229,523258726.000
0.038,-0.034,-0.103,1.097,1.263,0.228,523258826.000
0.033,-0.034,-0.103,1.137,1.313,0.201,523258926.000
0.038,-0.036,-0.101,1.095,1.272,0.219,523259026.000
0.038,-0.036,-0.103,1.082,1.263,0.247,523259126.000
0.035,-0.030,-0.096,1.147,1.277,0.228,523259226.000
0.038,-0.036,-0.101,1.095,1.272,0.219,523259326.000
0.038,-0.034,-0.098,1.138,1.256,0.229,523259426.000
0.037,-0.036,-0.098,1.109,1.280,0.247,523259526.000
0.035,-0.038,-0.091,1.128,1.294,0.229,523259627.000
0.035,-0.033,-0.093,1.145,1.285,0.219,523259727.000
0.031,-0.030,-0.098,1.160,1.294,0.228,523259826.000
0.035,-0.040,-0.093,1.100,1.285,0.247,523259926.000
0.040,-0.033,-0.103,1.132,1.251,0.220,523260026.000
0.033,-0.031,-0.098,1.166,1.306,0.210,523260126.000
0.037,-0.036,-0.101,1.151,1.272,0.220,523260226.000
0.037,-0.034,-0.096,1.138,1.288,0.229,523260326.000
0.033,-0.034,-0.101,1.138,1.297,0.228,523260427.000
0.040,-0.040,-0.106,1.087,1.267,0.220,523260527.000
0.035,-0.033,-0.101,1.132,1.260,0.219,523260626.000
0.035,-0.033,-0.098,1.159,1.293,0.220,523260726.000
0.040,-0.038,-0.106,1.102,1.218,0.229,523260826.000
0.031,-0.030,-0.103,1.119,1.301,0.228,523260926.000
0.033,-0.036,-0.106,1.109,1.305,0.219,523261026.000
0.037,-0.039,-0.098,1.066,1.280,0.238,523261126.000
0.035,-0.038,-0.103,1.074,1.276,0.201,523261226.000
0.033,-0.034,-0.103,1.124,1.289,0.228,523261326.000
0.035,-0.035,-0.103,1.117,1.276,0.210,523261426.000
0.033,-0.031,-0.101,1.139,1.273,0.210,523261526.000
0.035,-0.035,-0.098,1.130,1.269,0.238,523261626.000
0.038,-0.036,-0.098,1.123,1.256,0.247,523261727.000
0.033,-0.034,-0.098,1.124,1.305,0.228,523261826.000
0.033,-0.031,-0.098,1.139,1.257,0.210,523261927.000
0.035,-0.033,-0.106,1.132,1.292,0.219,523262026.000
0.035,-0.035,-0.093,1.116,1.261,0.238,523262126.000
0.035,-0.035,-0.103,1.117,1.276,0.210,523262226.000
0.033,-0.034,-0.101,1.124,1.273,0.228,523262327.000
