0.014,0.020,-0.048,-0.817,0.398,0.080,435386868.000
0.014,0.023,-0.048,-0.774,0.398,0.062,435386969.000
0.019,0.020,-0.046,-0.830,0.381,0.108,435387069.000
0.017,0.024,-0.051,-0.793,0.401,0.080,435387169.000
0.019,0.020,-0.048,-0.816,0.373,0.080,435387268.000
0.017,0.019,-0.051,-0.824,0.353,0.089,435387368.000
0.017,0.022,-0.053,-0.795,0.393,0.071,435387469.000
0.021,0.019,-0.046,-0.796,0.344,0.090,435387568.000
0.019,0.018,-0.046,-0.831,0.357,0.071,435387668.000
0.017,0.022,-0.046,-0.809,0.369,0.098,435387769.000
0.019,0.018,-0.048,-0.817,0.397,0.099,435387868.000
0.019,0.020,-0.053,-0.816,0.356,0.080,435387969.000
0.017,0.022,-0.043,-0.809,0.354,0.098,435388068.000
0.017,0.019,-0.053,-0.810,0.345,0.061,435388168.000
0.017,0.016,-0.051,-0.811,0.353,0.080,435388269.000
0.017,0.022,-0.041,-0.795,0.362,0.098,435388368.000
0.017,0.019,-0.051,-0.796,0.353,0.089,435388468.000
0.017,0.022,-0.048,-0.781,0.337,0.098,435388569.000
0.019,0.023,-0.051,-0.773,0.340,0.089,435388668.000
0.017,0.014,-0.055,-0.826,0.336,0.071,435388768.000
0.019,0.018,-0.048,-0.845,0.348,0.071,435388869.000
0.017,0.019,-0.058,-0.809,0.328,0.089,435388969.000
0.019,0.020,-0.053,-0.760,0.308,0.108,435389068.000
0.019,0.023,-0.053,-0.787,0.332,0.062,435389168.000
0.019,0.018,-0.051,-0.817,0.316,0.098,435389269.000
0.017,0.019,-0.048,-0.796,0.337,0.089,435389368.000
0.015,0.020,-0.051,-0.803,0.341,0.079,435389468.000
0.017,0.019,-0.048,-0.810,0.313,0.089,435389568.000
0.019,0.020,-0.050,-0.774,0.316,0.080,435389669.000
0.017,0.024,-0.053,-0.766,0.321,0.080,435389768.000
0.019,0.023,-0.053,-0.787,0.283,0.089,435389868.000
0.015,0.023,-0.051,-0.787,0.293,0.088,435389968.000
0.019,0.020,-0.053,-0.802,0.283,0.080,435390069.000
0.012,0.019,-0.051,-0.797,0.330,0.088,435390169.000
0.015,0.023,-0.056,-0.773,0.301,0.088,435390268.000
0.017,0.019,-0.051,-0.810,0.280,0.089,435390368.000
0.015,0.020,-0.051,-0.788,0.317,0.107,435390468.000
0.017,0.022,-0.056,-0.780,0.336,0.098,435390568.000
0.019,0.026,-0.050,-0.772,0.268,0.070,435390668.000
0.017,0.019,-0.055,-0.782,0.312,0.061,435390769.000
0.017,0.016,-0.056,-0.811,0.288,0.079,435390869.000
0.015,0.020,-0.055,-0.788,0.301,0.079,435390968.000
0.017,0.016,-0.056,-0.811,0.288,0.079,435391068.000
0.015,0.023,-0.056,-0.773,0.301,0.088,435391168.000
0.019,0.023,-0.053,-0.759,0.284,0.089,435391269.000
0.017,0.022,-0.048,-0.781,0.289,0.070,435391369.000
0.017,0.016,-0.060,-0.797,0.296,0.080,435391469.000
0.015,0.023,-0.051,-0.760,0.293,0.089,435391568.000
0.017,0.019,-0.053,-0.796,0.272,0.089,435391669.000
0.015,0.018,-0.051,-0.804,0.317,0.070,435391768.000
0.015,0.023,-0.053,-0.773,0.285,0.088,435391868.000
0.015,0.018,-0.051,-0.790,0.293,0.070,435391969.000
0.017,0.019,-0.053,-0.796,0.272,0.089,435392068.000
0.015,0.018,-0.056,-0.817,0.276,0.097,435392169.000
0.015,0.026,-0.053,-0.758,0.285,0.098,435392268.000
0.013,0.022,-0.048,-0.768,0.290,0.070,435392368.000
0.015,0.020,-0.053,-0.789,0.285,0.079,435392468.000
0.017,0.019,-0.053,-0.796,0.272,0.089,435392568.000
0.015,0.018,-0.051,-0.818,0.244,0.097,435392668.000
0.015,0.023,-0.048,-0.773,0.253,0.116,435392769.000
0.013,0.024,-0.053,-0.766,0.249,0.079,435392869.000
0.013,0.019,-0.051,-0.810,0.257,0.088,435392968.000
0.013,0.016,-0.051,-0.812,0.282,0.079,435393068.000
0.017,0.027,-0.055,-0.750,0.239,0.088,435393168.000
0.013,0.019,-0.055,-0.797,0.265,0.060,435393268.000
0.017,0.022,-0.045,-0.754,0.225,0.070,435393369.000
0.015,0.020,-0.058,-0.802,0.244,0.079,435393468.000
0.015,0.026,-0.051,-0.745,0.245,0.097,435393568.000
0.015,0.018,-0.056,-0.817,0.228,0.097,435393669.000
0.017,0.022,-0.046,-0.767,0.200,0.097,435393768.000
0.013,0.019,-0.048,-0.783,0.242,0.088,435393869.000
0.015,0.020,-0.051,-0.803,0.244,0.079,435393968.000
0.013,0.019,-0.051,-0.783,0.257,0.088,435394068.000
0.015,0.020,-0.046,-0.775,0.213,0.106,435394168.000
0.015,0.020,-0.046,-0.775,0.213,0.106,435394268.000
0.017,0.024,-0.053,-0.752,0.199,0.079,435394369.000
0.015,0.020,-0.055,-0.775,0.228,0.079,435394468.000
0.013,0.019,-0.048,-0.769,0.217,0.088,435394568.000
0.015,0.023,-0.051,-0.774,0.220,0.088,435394668.000
